logline,_id,is_anomaly,timestamp,group_id
Session: 30546354_3189744623 initialized by client WindowsUpdateAgent.,1666,True,2025-05-19T07:20:41.935554,1666
"Read out cached package applicability for package: Package_for_KB2545698~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1667,False,2025-05-19T07:20:41.935554,1667
Session: 30546354_3189934634 initialized by client WindowsUpdateAgent.,1668,True,2025-05-19T07:20:41.935554,1668
"Read out cached package applicability for package: Package_for_KB3124280~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1669,False,2025-05-19T07:20:41.935554,1669
Session: 30546354_3190064642 initialized by client WindowsUpdateAgent.,1670,True,2025-05-19T07:20:41.935554,1670
"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17388, ApplicableState: 112, CurrentState:0",1671,False,2025-05-19T07:20:41.935554,1671
Session: 30546354_3190364659 initialized by client WindowsUpdateAgent.,1672,True,2025-05-19T07:20:41.935554,1672
Session: 30546354_3190684677 initialized by client WindowsUpdateAgent.,1673,True,2025-05-19T07:20:41.935554,1673
"Read out cached package applicability for package: Package_for_KB2676562~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1674,False,2025-05-19T07:20:41.935554,1674
Session: 30546354_3190944692 initialized by client WindowsUpdateAgent.,1675,True,2025-05-19T07:20:41.935554,1675
"Read out cached package applicability for package: Package_for_KB2970228~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1676,False,2025-05-19T07:20:41.935554,1676
Session: 30546354_3191224708 initialized by client WindowsUpdateAgent.,1677,True,2025-05-19T07:20:41.935554,1677
"Read out cached package applicability for package: Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",1678,False,2025-05-19T07:20:41.935554,1678
Session: 30546354_3191744738 initialized by client WindowsUpdateAgent.,1679,True,2025-05-19T07:20:41.935554,1679
"Read out cached package applicability for package: Package_for_KB2965788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",1680,False,2025-05-19T07:20:41.935554,1680
Session: 30546354_3191924748 initialized by client WindowsUpdateAgent.,1681,True,2025-05-19T07:20:41.935554,1681
"Read out cached package applicability for package: Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1682,False,2025-05-19T07:20:41.935554,1682
Session: 30546354_3192394775 initialized by client WindowsUpdateAgent.,1683,True,2025-05-19T07:20:41.935554,1683
"Read out cached package applicability for package: Package_for_KB3021917~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1684,False,2025-05-19T07:20:41.935554,1684
Session: 30546354_3192854801 initialized by client WindowsUpdateAgent.,1685,True,2025-05-19T07:20:41.935554,1685
"Read out cached package applicability for package: Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1686,False,2025-05-19T07:20:41.935554,1686
Session: 30546354_3193054813 initialized by client WindowsUpdateAgent.,1687,True,2025-05-19T07:20:41.935554,1687
"Read out cached package applicability for package: Package_for_KB2706045~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",1688,False,2025-05-19T07:20:41.935554,1688
Session: 30546354_3193214822 initialized by client WindowsUpdateAgent.,1689,True,2025-05-19T07:20:41.935554,1689
"Read out cached package applicability for package: Package_for_KB2510531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",1690,False,2025-05-19T07:20:41.935554,1690
Session: 30546354_3193364831 initialized by client WindowsUpdateAgent.,1691,True,2025-05-19T07:20:41.935554,1691
"Read out cached package applicability for package: Package_for_KB2847927~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1692,False,2025-05-19T07:20:41.935554,1692
Session: 30546354_3193904861 initialized by client WindowsUpdateAgent.,1693,True,2025-05-19T07:20:41.935554,1693
"Read out cached package applicability for package: Package_for_KB2604115~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1694,False,2025-05-19T07:20:41.935554,1694
Session: 30546354_3194774911 initialized by client WindowsUpdateAgent.,1695,True,2025-05-19T07:20:41.935554,1695
"Read out cached package applicability for package: Package_for_KB3013531~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1696,False,2025-05-19T07:20:41.935554,1696
Session: 30546354_3195614959 initialized by client WindowsUpdateAgent.,1697,True,2025-05-19T07:20:41.935554,1697
"Read out cached package applicability for package: Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1698,False,2025-05-19T07:20:41.935554,1698
Session: 30546354_3196675020 initialized by client WindowsUpdateAgent.,1699,True,2025-05-19T07:20:41.935554,1699
"Read out cached package applicability for package: Package_for_KB2703157~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",1700,False,2025-05-19T07:20:41.935554,1700
Session: 30546354_3197115045 initialized by client WindowsUpdateAgent.,1701,True,2025-05-19T07:20:41.935554,1701
"Read out cached package applicability for package: Package_for_KB3133977~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1702,False,2025-05-19T07:20:41.935554,1702
Session: 30546354_3198015097 initialized by client WindowsUpdateAgent.,1703,True,2025-05-19T07:20:41.935554,1703
"Read out cached package applicability for package: Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1704,False,2025-05-19T07:20:41.935554,1704
Session: 30546354_3198305113 initialized by client WindowsUpdateAgent.,1705,True,2025-05-19T07:20:41.935554,1705
"Read out cached package applicability for package: Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1706,False,2025-05-19T07:20:41.935554,1706
Session: 30546354_3198345115 initialized by client WindowsUpdateAgent.,1707,True,2025-05-19T07:20:41.935554,1707
"Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1708,False,2025-05-19T07:20:41.935554,1708
Session: 30546354_3198805142 initialized by client WindowsUpdateAgent.,1709,True,2025-05-19T07:20:41.935554,1709
Session: 30546354_3200035212 initialized by client WindowsUpdateAgent.,1710,True,2025-05-19T07:20:41.935554,1710
"Read out cached package applicability for package: Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5, ApplicableState: 112, CurrentState:112",1711,False,2025-05-19T07:20:41.935554,1711
Session: 30546354_3202615360 initialized by client WindowsUpdateAgent.,1712,True,2025-05-19T07:20:41.935554,1712
"Read out cached package applicability for package: Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1713,False,2025-05-19T07:20:41.935554,1713
Session: 30546354_3203065385 initialized by client WindowsUpdateAgent.,1714,True,2025-05-19T07:20:41.935554,1714
Session: 30546354_3203755425 initialized by client WindowsUpdateAgent.,1715,True,2025-05-19T07:20:41.935554,1715
"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1716,False,2025-05-19T07:20:41.935554,1716
Session: 30546354_3204535469 initialized by client WindowsUpdateAgent.,1717,True,2025-05-19T07:20:41.935554,1717
"Read out cached package applicability for package: Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398, ApplicableState: 112, CurrentState:112",1718,False,2025-05-19T07:20:41.935554,1718
Session: 30546354_3204965494 initialized by client WindowsUpdateAgent.,1719,True,2025-05-19T07:20:41.935554,1719
"Read out cached package applicability for package: Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",1720,False,2025-05-19T07:20:41.935554,1720
Session: 30546354_3205955551 initialized by client WindowsUpdateAgent.,1721,True,2025-05-19T07:20:41.935554,1721
"Read out cached package applicability for package: Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1722,False,2025-05-19T07:20:41.935554,1722
Session: 30546354_3206305571 initialized by client WindowsUpdateAgent.,1723,True,2025-05-19T07:20:41.935554,1723
"Read out cached package applicability for package: Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:0",1724,False,2025-05-19T07:20:41.935554,1724
Session: 30546354_3206335572 initialized by client WindowsUpdateAgent.,1725,True,2025-05-19T07:20:41.935554,1725
Session: 30546354_3207045613 initialized by client WindowsUpdateAgent.,1726,True,2025-05-19T07:20:41.935554,1726
"Read out cached package applicability for package: Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1727,False,2025-05-19T07:20:41.935554,1727
Session: 30546354_3208475695 initialized by client WindowsUpdateAgent.,1728,True,2025-05-19T07:20:41.935554,1728
Session: 30546354_3208835715 initialized by client WindowsUpdateAgent.,1729,True,2025-05-19T07:20:41.935554,1729
"Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1730,False,2025-05-19T07:20:41.935554,1730
Session: 30546354_3209665763 initialized by client WindowsUpdateAgent.,1731,True,2025-05-19T07:20:41.935554,1731
"Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1732,False,2025-05-19T07:20:41.935554,1732
Session: 30546354_3209785770 initialized by client WindowsUpdateAgent.,1733,True,2025-05-19T07:20:41.935554,1733
"Read out cached package applicability for package: Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1734,False,2025-05-19T07:20:41.935554,1734
Session: 30546354_3209865774 initialized by client WindowsUpdateAgent.,1735,True,2025-05-19T07:20:41.935554,1735
"Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1736,False,2025-05-19T07:20:41.935554,1736
Session: 30546354_3214976067 initialized by client WindowsUpdateAgent.,1737,True,2025-05-19T07:20:41.935554,1737
"Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1738,False,2025-05-19T07:20:41.935554,1738
Session: 30546354_3215266083 initialized by client WindowsUpdateAgent.,1739,True,2025-05-19T07:20:41.935554,1739
"Read out cached package applicability for package: Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1740,False,2025-05-19T07:20:41.935554,1740
Session: 30546354_3215406091 initialized by client WindowsUpdateAgent.,1741,True,2025-05-19T07:20:41.935554,1741
"Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1742,False,2025-05-19T07:20:41.935554,1742
Session: 30546354_3215566100 initialized by client WindowsUpdateAgent.,1743,True,2025-05-19T07:20:41.935554,1743
"Read out cached package applicability for package: Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1744,False,2025-05-19T07:20:41.935554,1744
Session: 30546354_3215916120 initialized by client WindowsUpdateAgent.,1745,True,2025-05-19T07:20:41.935554,1745
"Read out cached package applicability for package: Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1746,False,2025-05-19T07:20:41.935554,1746
Session: 30546354_3216576158 initialized by client WindowsUpdateAgent.,1747,True,2025-05-19T07:20:41.935554,1747
"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.18080, ApplicableState: 112, CurrentState:0",1748,False,2025-05-19T07:20:41.935554,1748
Session: 30546354_3217166192 initialized by client WindowsUpdateAgent.,1749,True,2025-05-19T07:20:41.935554,1749
"Read out cached package applicability for package: Package_for_KB3139940~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",1750,False,2025-05-19T07:20:41.935554,1750
Session: 30546354_3217316200 initialized by client WindowsUpdateAgent.,1751,True,2025-05-19T07:20:41.935554,1751
"Read out cached package applicability for package: Package_for_KB2719033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",1752,False,2025-05-19T07:20:41.935554,1752
Session: 30546354_3217556214 initialized by client WindowsUpdateAgent.,1753,True,2025-05-19T07:20:41.935554,1753
"Read out cached package applicability for package: Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1754,False,2025-05-19T07:20:41.935554,1754
Session: 30546354_3217926235 initialized by client WindowsUpdateAgent.,1755,True,2025-05-19T07:20:41.935554,1755
"Read out cached package applicability for package: Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1756,False,2025-05-19T07:20:41.935554,1756
Session: 30546354_3218366261 initialized by client WindowsUpdateAgent.,1757,True,2025-05-19T07:20:41.935554,1757
"Read out cached package applicability for package: Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1758,False,2025-05-19T07:20:41.935554,1758
Session: 30546354_3219376318 initialized by client WindowsUpdateAgent.,1759,True,2025-05-19T07:20:41.935554,1759
"Read out cached package applicability for package: Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",1760,False,2025-05-19T07:20:41.935554,1760
Session: 30546354_3220876404 initialized by client WindowsUpdateAgent.,1761,True,2025-05-19T07:20:41.935554,1761
"Read out cached package applicability for package: Package_for_KB3142042~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1762,False,2025-05-19T07:20:41.935554,1762
Session: 30546354_3222456494 initialized by client WindowsUpdateAgent.,1763,True,2025-05-19T07:20:41.935554,1763
"Read out cached package applicability for package: Package_for_KB3042058~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",1764,False,2025-05-19T07:20:41.935554,1764
Session: 30546354_3225106646 initialized by client WindowsUpdateAgent.,1765,True,2025-05-19T07:20:41.935554,1765
"Read out cached package applicability for package: Package_for_KB3023215~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1766,False,2025-05-19T07:20:41.935554,1766
Session: 30546354_3225556672 initialized by client WindowsUpdateAgent.,1767,True,2025-05-19T07:20:41.935554,1767
"Read out cached package applicability for package: Package_for_KB3108381~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1768,False,2025-05-19T07:20:41.935554,1768
Session: 30546354_3225636676 initialized by client WindowsUpdateAgent.,1769,True,2025-05-19T07:20:41.935554,1769
"Read out cached package applicability for package: Package_for_KB2868038~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1770,False,2025-05-19T07:20:41.935554,1770
Session: 30546354_3225896691 initialized by client WindowsUpdateAgent.,1771,True,2025-05-19T07:20:41.935554,1771
"Read out cached package applicability for package: Package_for_KB2750841~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1772,False,2025-05-19T07:20:41.935554,1772
Session: 30546354_3226336716 initialized by client WindowsUpdateAgent.,1773,True,2025-05-19T07:20:41.935554,1773
"Read out cached package applicability for package: Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1774,False,2025-05-19T07:20:41.935554,1774
Session: 30546354_3226626733 initialized by client WindowsUpdateAgent.,1775,True,2025-05-19T07:20:41.935554,1775
"Read out cached package applicability for package: Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1776,False,2025-05-19T07:20:41.935554,1776
Session: 30546354_3226836745 initialized by client WindowsUpdateAgent.,1777,True,2025-05-19T07:20:41.935554,1777
"Read out cached package applicability for package: Package_for_KB2862335~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1778,False,2025-05-19T07:20:41.935554,1778
Session: 30546354_3227386776 initialized by client WindowsUpdateAgent.,1779,True,2025-05-19T07:20:41.935554,1779
"Read out cached package applicability for package: Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1780,False,2025-05-19T07:20:41.935554,1780
Session: 30546354_3228776856 initialized by client WindowsUpdateAgent.,1781,True,2025-05-19T07:20:41.935554,1781
"Read out cached package applicability for package: Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 64, CurrentState:0",1782,False,2025-05-19T07:20:41.935554,1782
Session: 30546354_3228966867 initialized by client WindowsUpdateAgent.,1783,True,2025-05-19T07:20:41.935554,1783
"Read out cached package applicability for package: Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",1784,False,2025-05-19T07:20:41.935554,1784
Session: 30546354_3229296886 initialized by client WindowsUpdateAgent.,1785,True,2025-05-19T07:20:41.935554,1785
"Read out cached package applicability for package: Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",1786,False,2025-05-19T07:20:41.935554,1786
Session: 30546354_3229346889 initialized by client WindowsUpdateAgent.,1787,True,2025-05-19T07:20:41.935554,1787
"Read out cached package applicability for package: Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",1788,False,2025-05-19T07:20:41.935554,1788
Session: 30546354_3229556901 initialized by client WindowsUpdateAgent.,1789,True,2025-05-19T07:20:41.935554,1789
"Read out cached package applicability for package: Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1790,False,2025-05-19T07:20:41.935554,1790
Session: 30546354_3230196937 initialized by client WindowsUpdateAgent.,1791,True,2025-05-19T07:20:41.935554,1791
"Read out cached package applicability for package: Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1792,False,2025-05-19T07:20:41.935554,1792
Session: 30546354_3230936980 initialized by client WindowsUpdateAgent.,1793,True,2025-05-19T07:20:41.935554,1793
"Read out cached package applicability for package: Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",1794,False,2025-05-19T07:20:41.935554,1794
Session: 30546354_3232347060 initialized by client WindowsUpdateAgent.,1795,True,2025-05-19T07:20:41.935554,1795
"Read out cached package applicability for package: Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",1796,False,2025-05-19T07:20:41.935554,1796
Session: 30546354_3233207109 initialized by client WindowsUpdateAgent.,1797,True,2025-05-19T07:20:41.935554,1797
"Read out cached package applicability for package: Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1798,False,2025-05-19T07:20:41.935554,1798
Session: 30546354_3271199282 initialized by client WindowsUpdateAgent.,1799,True,2025-05-19T07:20:41.935554,1799
"Read out cached package applicability for package: Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1800,False,2025-05-19T07:20:41.935554,1800
Session: 30546354_3273319404 initialized by client WindowsUpdateAgent.,1801,True,2025-05-19T07:20:41.935554,1801
"Read out cached package applicability for package: Package_for_KB3072630~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",1802,False,2025-05-19T07:20:41.935554,1802
Session: 30546354_3274739485 initialized by client WindowsUpdateAgent.,1803,True,2025-05-19T07:20:41.935554,1803
"Read out cached package applicability for package: Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1804,False,2025-05-19T07:20:41.935554,1804
Session: 30546354_3274949497 initialized by client WindowsUpdateAgent.,1805,True,2025-05-19T07:20:41.935554,1805
"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17903, ApplicableState: 112, CurrentState:0",1806,False,2025-05-19T07:20:41.935554,1806
Session: 30546354_3275569532 initialized by client WindowsUpdateAgent.,1807,True,2025-05-19T07:20:41.935554,1807
"Read out cached package applicability for package: Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0, ApplicableState: 112, CurrentState:112",1808,False,2025-05-19T07:20:41.935554,1808
Session: 30546354_3275839548 initialized by client WindowsUpdateAgent.,1809,True,2025-05-19T07:20:41.935554,1809
"Read out cached package applicability for package: Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1810,False,2025-05-19T07:20:41.935554,1810
Session: 30546354_3276819604 initialized by client WindowsUpdateAgent.,1811,True,2025-05-19T07:20:41.935554,1811
"Read out cached package applicability for package: Package_for_KB3178034~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1812,False,2025-05-19T07:20:41.935554,1812
Session: 30546354_3276969612 initialized by client WindowsUpdateAgent.,1813,True,2025-05-19T07:20:41.935554,1813
"Read out cached package applicability for package: Package_for_KB3097989~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1814,False,2025-05-19T07:20:41.935554,1814
Session: 30546354_3277269630 initialized by client WindowsUpdateAgent.,1815,True,2025-05-19T07:20:41.935554,1815
"Read out cached package applicability for package: Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0",1816,False,2025-05-19T07:20:41.935554,1816
Session: 30546354_3282399923 initialized by client WindowsUpdateAgent.,1817,True,2025-05-19T07:20:41.935554,1817
"Read out cached package applicability for package: Package_for_KB2732059~31bf3856ad364e35~amd64~~6.1.5.1, ApplicableState: 112, CurrentState:112",1818,False,2025-05-19T07:20:41.935554,1818
Session: 30546354_3283119964 initialized by client WindowsUpdateAgent.,1819,True,2025-05-19T07:20:41.935554,1819
"Read out cached package applicability for package: Package_for_KB3164033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1820,False,2025-05-19T07:20:41.935554,1820
Session: 30546354_3284880065 initialized by client WindowsUpdateAgent.,1821,True,2025-05-19T07:20:41.935554,1821
"Read out cached package applicability for package: Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1822,False,2025-05-19T07:20:41.935554,1822
Session: 30546354_3290590392 initialized by client WindowsUpdateAgent.,1823,True,2025-05-19T07:20:41.935554,1823
"Read out cached package applicability for package: Package_for_KB3046017~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1824,False,2025-05-19T07:20:41.935554,1824
Session: 30546354_3290750401 initialized by client WindowsUpdateAgent.,1825,True,2025-05-19T07:20:41.935554,1825
"Read out cached package applicability for package: Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",1826,False,2025-05-19T07:20:41.935554,1826
Session: 30546354_3290900409 initialized by client WindowsUpdateAgent.,1827,True,2025-05-19T07:20:41.935554,1827
"Read out cached package applicability for package: Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1828,False,2025-05-19T07:20:41.935554,1828
Session: 30546354_3291640452 initialized by client WindowsUpdateAgent.,1829,True,2025-05-19T07:20:41.935554,1829
"Read out cached package applicability for package: Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",1830,False,2025-05-19T07:20:41.935554,1830
Session: 30546354_3292390494 initialized by client WindowsUpdateAgent.,1831,True,2025-05-19T07:20:41.935554,1831
"Read out cached package applicability for package: Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1832,False,2025-05-19T07:20:41.935554,1832
Session: 30546354_3292510501 initialized by client WindowsUpdateAgent.,1833,True,2025-05-19T07:20:41.935554,1833
"Read out cached package applicability for package: Package_for_KB2911501~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1834,False,2025-05-19T07:20:41.935554,1834
Session: 30546354_3293810576 initialized by client WindowsUpdateAgent.,1835,True,2025-05-19T07:20:41.935554,1835
"Read out cached package applicability for package: Package_for_KB2984972~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112",1836,False,2025-05-19T07:20:41.935554,1836
Session: 30546354_3297200770 initialized by client WindowsUpdateAgent.,1837,True,2025-05-19T07:20:41.935554,1837
"Read out cached package applicability for package: Package_for_KB3121461~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",1838,False,2025-05-19T07:20:41.935554,1838
Session: 30546354_3297210770 initialized by client WindowsUpdateAgent.,1839,True,2025-05-19T07:20:41.935554,1839
"Read out cached package applicability for package: Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1840,False,2025-05-19T07:20:41.935554,1840
Session: 30546354_3298080820 initialized by client WindowsUpdateAgent.,1841,True,2025-05-19T07:20:41.935554,1841
"Read out cached package applicability for package: Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",1842,False,2025-05-19T07:20:41.935554,1842
Session: 30546354_3298800861 initialized by client WindowsUpdateAgent.,1843,True,2025-05-19T07:20:41.935554,1843
"Read out cached package applicability for package: Package_for_KB2773072~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",1844,False,2025-05-19T07:20:41.935554,1844
Session: 30546354_3300650967 initialized by client WindowsUpdateAgent.,1845,True,2025-05-19T07:20:41.935554,1845
"Read out cached package applicability for package: Package_for_KB2579686~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1846,False,2025-05-19T07:20:41.935554,1846
Session: 30546354_3300820977 initialized by client WindowsUpdateAgent.,1847,True,2025-05-19T07:20:41.935554,1847
"Read out cached package applicability for package: Package_for_KB3075222~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:0",1848,False,2025-05-19T07:20:41.935554,1848
Session: 30546354_3300870980 initialized by client WindowsUpdateAgent.,1849,True,2025-05-19T07:20:41.935554,1849
"Read out cached package applicability for package: Microsoft-Windows-Embedded-EmbeddedLockdown-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16511, ApplicableState: 112, CurrentState:0",1850,False,2025-05-19T07:20:41.935554,1850
Session: 30546354_3300980986 initialized by client WindowsUpdateAgent.,1851,True,2025-05-19T07:20:41.935554,1851
"Read out cached package applicability for package: Package_for_KB2544893~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",1852,False,2025-05-19T07:20:41.935554,1852
Session: 30546354_3301050990 initialized by client WindowsUpdateAgent.,1853,True,2025-05-19T07:20:41.935554,1853
"Read out cached package applicability for package: Package_for_KB2685939~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",1854,False,2025-05-19T07:20:41.935554,1854
Session: 30546354_3301471014 initialized by client WindowsUpdateAgent.,1855,True,2025-05-19T07:20:41.935554,1855
"Read out cached package applicability for package: Package_for_KB2729452~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",1856,False,2025-05-19T07:20:41.935554,1856
Session: 30546354_3306751316 initialized by client WindowsUpdateAgent.,1857,True,2025-05-19T07:20:41.935554,1857
