logline,_id,is_anomaly,timestamp,group_id
"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17681, ApplicableState: 112, CurrentState:0",1553,False,2025-05-18T20:24:04.212203,1553
Session: 30546354_2989623177 initialized by client WindowsUpdateAgent.,1554,True,2025-05-18T20:24:04.212203,1554
"Read out cached package applicability for package: Package_for_KB3107998~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1555,False,2025-05-18T20:24:04.212203,1555
Session: 30546354_2999883764 initialized by client WindowsUpdateAgent.,1556,True,2025-05-18T20:24:04.212203,1556
"Read out cached package applicability for package: Package_for_KB3071756~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1557,False,2025-05-18T20:24:04.212203,1557
Session: 30546354_3005294074 initialized by client WindowsUpdateAgent.,1558,True,2025-05-18T20:24:04.212203,1558
"Read out cached package applicability for package: Package_for_KB2840631~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1559,False,2025-05-18T20:24:04.212203,1559
Session: 30546354_3007094176 initialized by client WindowsUpdateAgent.,1560,True,2025-05-18T20:24:04.212203,1560
"Read out cached package applicability for package: Package_for_KB2631813~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1561,False,2025-05-18T20:24:04.212203,1561
Session: 30546354_3007214183 initialized by client WindowsUpdateAgent.,1562,True,2025-05-18T20:24:04.212203,1562
"Read out cached package applicability for package: Package_for_KB2640148~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1563,False,2025-05-18T20:24:04.212203,1563
Session: 30546354_3008284245 initialized by client WindowsUpdateAgent.,1564,True,2025-05-18T20:24:04.212203,1564
"Read out cached package applicability for package: Package_for_KB3093513~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1565,False,2025-05-18T20:24:04.212203,1565
Session: 30546354_3008494257 initialized by client WindowsUpdateAgent.,1566,True,2025-05-18T20:24:04.212203,1566
"Read out cached package applicability for package: Package_for_KB2894844~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1567,False,2025-05-18T20:24:04.212203,1567
Session: 30546354_3009694325 initialized by client WindowsUpdateAgent.,1568,True,2025-05-18T20:24:04.212203,1568
"Read out cached package applicability for package: Package_for_KB3108670~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1569,False,2025-05-18T20:24:04.212203,1569
Session: 30546354_3037265902 initialized by client WindowsUpdateAgent.,1570,True,2025-05-18T20:24:04.212203,1570
"Read out cached package applicability for package: Package_for_KB2547666~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1571,False,2025-05-18T20:24:04.212203,1571
Session: 30546354_3041116122 initialized by client WindowsUpdateAgent.,1572,True,2025-05-18T20:24:04.212203,1572
"Read out cached package applicability for package: Package_for_KB2798162~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 80, CurrentState:112",1573,False,2025-05-18T20:24:04.212203,1573
Session: 30546354_3044096293 initialized by client WindowsUpdateAgent.,1574,True,2025-05-18T20:24:04.212203,1574
"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1575,False,2025-05-18T20:24:04.212203,1575
Session: 30546354_3044886338 initialized by client WindowsUpdateAgent.,1576,True,2025-05-18T20:24:04.212203,1576
"Read out cached package applicability for package: Microsoft-Windows-RDP-BlueIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.2.7601.16415, ApplicableState: 112, CurrentState:112",1577,False,2025-05-18T20:24:04.212203,1577
Session: 30546354_3045146353 initialized by client WindowsUpdateAgent.,1578,True,2025-05-18T20:24:04.212203,1578
"Read out cached package applicability for package: Package_for_KB2857650~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1579,False,2025-05-18T20:24:04.212203,1579
Session: 30546354_3047006459 initialized by client WindowsUpdateAgent.,1580,True,2025-05-18T20:24:04.212203,1580
"Read out cached package applicability for package: Package_for_KB3118401~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1581,False,2025-05-18T20:24:04.212203,1581
Session: 30546354_3047216471 initialized by client WindowsUpdateAgent.,1582,True,2025-05-18T20:24:04.212203,1582
"Read out cached package applicability for package: Package_for_KB2585542~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",1583,False,2025-05-18T20:24:04.212203,1583
Session: 30546354_3048226529 initialized by client WindowsUpdateAgent.,1584,True,2025-05-18T20:24:04.212203,1584
"Read out cached package applicability for package: Package_for_KB2931356~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1585,False,2025-05-18T20:24:04.212203,1585
Session: 30546354_3049686613 initialized by client WindowsUpdateAgent.,1586,True,2025-05-18T20:24:04.212203,1586
"Read out cached package applicability for package: Package_for_KB2900986~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1587,False,2025-05-18T20:24:04.212203,1587
Session: 30546354_3050066634 initialized by client WindowsUpdateAgent.,1588,True,2025-05-18T20:24:04.212203,1588
"Read out cached package applicability for package: Package_for_KB2985461~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1589,False,2025-05-18T20:24:04.212203,1589
Session: 30546354_3058807134 initialized by client WindowsUpdateAgent.,1590,True,2025-05-18T20:24:04.212203,1590
"Read out cached package applicability for package: Package_for_KB3092601~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1591,False,2025-05-18T20:24:04.212203,1591
Session: 30546354_3061267275 initialized by client WindowsUpdateAgent.,1592,True,2025-05-18T20:24:04.212203,1592
"Read out cached package applicability for package: Package_for_KB2836942~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",1593,False,2025-05-18T20:24:04.212203,1593
Session: 30546354_3061697300 initialized by client WindowsUpdateAgent.,1594,True,2025-05-18T20:24:04.212203,1594
"Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1595,False,2025-05-18T20:24:04.212203,1595
Session: 30546354_3063077379 initialized by client WindowsUpdateAgent.,1596,True,2025-05-18T20:24:04.212203,1596
"Read out cached package applicability for package: Package_for_KB3035126~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1597,False,2025-05-18T20:24:04.212203,1597
Session: 30546354_3066077550 initialized by client WindowsUpdateAgent.,1598,True,2025-05-18T20:24:04.212203,1598
"Read out cached package applicability for package: Package_for_KB3076895~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",1599,False,2025-05-18T20:24:04.212203,1599
Session: 30546354_3067097608 initialized by client WindowsUpdateAgent.,1600,True,2025-05-18T20:24:04.212203,1600
"Read out cached package applicability for package: Package_for_KB3021674~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1601,False,2025-05-18T20:24:04.212203,1601
Session: 30546354_3067367624 initialized by client WindowsUpdateAgent.,1602,True,2025-05-18T20:24:04.212203,1602
"Read out cached package applicability for package: Package_for_KB2919469~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1603,False,2025-05-18T20:24:04.212203,1603
Session: 30546354_3070257789 initialized by client WindowsUpdateAgent.,1604,True,2025-05-18T20:24:04.212203,1604
"Read out cached package applicability for package: Package_for_KB2823180~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",1605,False,2025-05-18T20:24:04.212203,1605
Session: 30546354_3070387797 initialized by client WindowsUpdateAgent.,1606,True,2025-05-18T20:24:04.212203,1606
"Read out cached package applicability for package: Package_for_KB2809215~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:0",1607,False,2025-05-18T20:24:04.212203,1607
Session: 30546354_3070417798 initialized by client WindowsUpdateAgent.,1608,True,2025-05-18T20:24:04.212203,1608
Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],1609,True,2025-05-18T20:24:04.212203,1609
Session: 30546354_3070457801 initialized by client WindowsUpdateAgent.,1610,True,2025-05-18T20:24:04.212203,1610
"Read out cached package applicability for package: Package_for_KB2809900~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",1611,False,2025-05-18T20:24:04.212203,1611
Session: 30546354_3070727816 initialized by client WindowsUpdateAgent.,1612,True,2025-05-18T20:24:04.212203,1612
"Read out cached package applicability for package: Package_for_KB3150220~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1613,False,2025-05-18T20:24:04.212203,1613
Session: 30546354_3072147897 initialized by client WindowsUpdateAgent.,1614,True,2025-05-18T20:24:04.212203,1614
"Read out cached package applicability for package: Package_for_KB3175024~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1615,False,2025-05-18T20:24:04.212203,1615
Session: 30546354_3072677928 initialized by client WindowsUpdateAgent.,1616,True,2025-05-18T20:24:04.212203,1616
"Read out cached package applicability for package: Package_for_KB3126446~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1617,False,2025-05-18T20:24:04.212203,1617
Session: 30546354_3074888054 initialized by client WindowsUpdateAgent.,1618,True,2025-05-18T20:24:04.212203,1618
"Read out cached package applicability for package: Package_for_KB2968294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1619,False,2025-05-18T20:24:04.212203,1619
Session: 30546354_3077138183 initialized by client WindowsUpdateAgent.,1620,True,2025-05-18T20:24:04.212203,1620
"Read out cached package applicability for package: Package_for_KB3080079~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1621,False,2025-05-18T20:24:04.212203,1621
Session: 30546354_3167883373 initialized by client WindowsUpdateAgent.,1622,True,2025-05-18T20:24:04.212203,1622
"Read out cached package applicability for package: Package_for_KB2868626~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",1623,False,2025-05-18T20:24:04.212203,1623
Session: 30546354_3172813655 initialized by client WindowsUpdateAgent.,1624,True,2025-05-18T20:24:04.212203,1624
"Read out cached package applicability for package: Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1625,False,2025-05-18T20:24:04.212203,1625
Session: 30546354_3173223679 initialized by client WindowsUpdateAgent.,1626,True,2025-05-18T20:24:04.212203,1626
"Read out cached package applicability for package: Package_for_KB2893294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1627,False,2025-05-18T20:24:04.212203,1627
Session: 30546354_3173453692 initialized by client WindowsUpdateAgent.,1628,True,2025-05-18T20:24:04.212203,1628
"Read out cached package applicability for package: Package_for_KB3145739~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1629,False,2025-05-18T20:24:04.212203,1629
Session: 30546354_3175093786 initialized by client WindowsUpdateAgent.,1630,True,2025-05-18T20:24:04.212203,1630
"Read out cached package applicability for package: Package_for_KB2972211~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1631,False,2025-05-18T20:24:04.212203,1631
Session: 30546354_3176343857 initialized by client WindowsUpdateAgent.,1632,True,2025-05-18T20:24:04.212203,1632
"Read out cached package applicability for package: Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0, ApplicableState: 112, CurrentState:0",1633,False,2025-05-18T20:24:04.212203,1633
Session: 30546354_3176413861 initialized by client WindowsUpdateAgent.,1634,True,2025-05-18T20:24:04.212203,1634
"Read out cached package applicability for package: Package_for_KB3020370~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1635,False,2025-05-18T20:24:04.212203,1635
Session: 30546354_3178803998 initialized by client WindowsUpdateAgent.,1636,True,2025-05-18T20:24:04.212203,1636
"Read out cached package applicability for package: Package_for_KB3003743~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1637,False,2025-05-18T20:24:04.212203,1637
Session: 30546354_3181864173 initialized by client WindowsUpdateAgent.,1638,True,2025-05-18T20:24:04.212203,1638
"Read out cached package applicability for package: Package_for_KB3020387~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",1639,False,2025-05-18T20:24:04.212203,1639
Session: 30546354_3182094186 initialized by client WindowsUpdateAgent.,1640,True,2025-05-18T20:24:04.212203,1640
"Read out cached package applicability for package: Package_for_KB2884256~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1641,False,2025-05-18T20:24:04.212203,1641
Session: 30546354_3183124245 initialized by client WindowsUpdateAgent.,1642,True,2025-05-18T20:24:04.212203,1642
"Read out cached package applicability for package: Package_for_KB3163245~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1643,False,2025-05-18T20:24:04.212203,1643
Session: 30546354_3183554269 initialized by client WindowsUpdateAgent.,1644,True,2025-05-18T20:24:04.212203,1644
"Read out cached package applicability for package: Package_for_KB2660075~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1645,False,2025-05-18T20:24:04.212203,1645
Session: 30546354_3183714279 initialized by client WindowsUpdateAgent.,1646,True,2025-05-18T20:24:04.212203,1646
"Read out cached package applicability for package: Package_for_KB3022777~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1647,False,2025-05-18T20:24:04.212203,1647
Session: 30546354_3184784340 initialized by client WindowsUpdateAgent.,1648,True,2025-05-18T20:24:04.212203,1648
"Read out cached package applicability for package: Package_for_KB3161561~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",1649,False,2025-05-18T20:24:04.212203,1649
Session: 30546354_3185364373 initialized by client WindowsUpdateAgent.,1650,True,2025-05-18T20:24:04.212203,1650
"Read out cached package applicability for package: Package_for_KB2800095~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1651,False,2025-05-18T20:24:04.212203,1651
Session: 30546354_3185714393 initialized by client WindowsUpdateAgent.,1652,True,2025-05-18T20:24:04.212203,1652
"Read out cached package applicability for package: Package_for_KB2818604~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:0",1653,False,2025-05-18T20:24:04.212203,1653
Session: 30546354_3185874402 initialized by client WindowsUpdateAgent.,1654,True,2025-05-18T20:24:04.212203,1654
"Read out cached package applicability for package: Package_for_KB2570947~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1655,False,2025-05-18T20:24:04.212203,1655
Session: 30546354_3186424434 initialized by client WindowsUpdateAgent.,1656,True,2025-05-18T20:24:04.212203,1656
"Read out cached package applicability for package: Package_for_KB3035132~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",1657,False,2025-05-18T20:24:04.212203,1657
Session: 30546354_3186634446 initialized by client WindowsUpdateAgent.,1658,True,2025-05-18T20:24:04.212203,1658
"Read out cached package applicability for package: Package_for_KB2972100~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1659,False,2025-05-18T20:24:04.212203,1659
Session: 30546354_3187144475 initialized by client WindowsUpdateAgent.,1660,True,2025-05-18T20:24:04.212203,1660
"Read out cached package applicability for package: Package_for_KB2966583~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1661,False,2025-05-18T20:24:04.212203,1661
Session: 30546354_3188034526 initialized by client WindowsUpdateAgent.,1662,True,2025-05-18T20:24:04.212203,1662
"Read out cached package applicability for package: Package_for_KB2685811~31bf3856ad364e35~amd64~~6.1.1.11, ApplicableState: 112, CurrentState:112",1663,False,2025-05-18T20:24:04.212203,1663
Session: 30546354_3188974579 initialized by client WindowsUpdateAgent.,1664,True,2025-05-18T20:24:04.212203,1664
"Read out cached package applicability for package: Package_for_KB3110329~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1665,False,2025-05-18T20:24:04.212203,1665
Session: 30546354_3189744623 initialized by client WindowsUpdateAgent.,1666,True,2025-05-18T20:24:04.212203,1666
"Read out cached package applicability for package: Package_for_KB2545698~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1667,False,2025-05-18T20:24:04.212203,1667
Session: 30546354_3189934634 initialized by client WindowsUpdateAgent.,1668,True,2025-05-18T20:24:04.212203,1668
"Read out cached package applicability for package: Package_for_KB3124280~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1669,False,2025-05-18T20:24:04.212203,1669
Session: 30546354_3190064642 initialized by client WindowsUpdateAgent.,1670,True,2025-05-18T20:24:04.212203,1670
"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17388, ApplicableState: 112, CurrentState:0",1671,False,2025-05-18T20:24:04.212203,1671
Session: 30546354_3190364659 initialized by client WindowsUpdateAgent.,1672,True,2025-05-18T20:24:04.212203,1672
Session: 30546354_3190684677 initialized by client WindowsUpdateAgent.,1673,True,2025-05-18T20:24:04.212203,1673
"Read out cached package applicability for package: Package_for_KB2676562~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1674,False,2025-05-18T20:24:04.212203,1674
Session: 30546354_3190944692 initialized by client WindowsUpdateAgent.,1675,True,2025-05-18T20:24:04.212203,1675
"Read out cached package applicability for package: Package_for_KB2970228~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1676,False,2025-05-18T20:24:04.212203,1676
Session: 30546354_3191224708 initialized by client WindowsUpdateAgent.,1677,True,2025-05-18T20:24:04.212203,1677
"Read out cached package applicability for package: Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",1678,False,2025-05-18T20:24:04.212203,1678
Session: 30546354_3191744738 initialized by client WindowsUpdateAgent.,1679,True,2025-05-18T20:24:04.212203,1679
"Read out cached package applicability for package: Package_for_KB2965788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",1680,False,2025-05-18T20:24:04.212203,1680
Session: 30546354_3191924748 initialized by client WindowsUpdateAgent.,1681,True,2025-05-18T20:24:04.212203,1681
"Read out cached package applicability for package: Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1682,False,2025-05-18T20:24:04.212203,1682
Session: 30546354_3192394775 initialized by client WindowsUpdateAgent.,1683,True,2025-05-18T20:24:04.212203,1683
"Read out cached package applicability for package: Package_for_KB3021917~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1684,False,2025-05-18T20:24:04.212203,1684
Session: 30546354_3192854801 initialized by client WindowsUpdateAgent.,1685,True,2025-05-18T20:24:04.212203,1685
"Read out cached package applicability for package: Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1686,False,2025-05-18T20:24:04.212203,1686
Session: 30546354_3193054813 initialized by client WindowsUpdateAgent.,1687,True,2025-05-18T20:24:04.212203,1687
"Read out cached package applicability for package: Package_for_KB2706045~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",1688,False,2025-05-18T20:24:04.212203,1688
Session: 30546354_3193214822 initialized by client WindowsUpdateAgent.,1689,True,2025-05-18T20:24:04.212203,1689
"Read out cached package applicability for package: Package_for_KB2510531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",1690,False,2025-05-18T20:24:04.212203,1690
Session: 30546354_3193364831 initialized by client WindowsUpdateAgent.,1691,True,2025-05-18T20:24:04.212203,1691
"Read out cached package applicability for package: Package_for_KB2847927~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1692,False,2025-05-18T20:24:04.212203,1692
Session: 30546354_3193904861 initialized by client WindowsUpdateAgent.,1693,True,2025-05-18T20:24:04.212203,1693
"Read out cached package applicability for package: Package_for_KB2604115~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1694,False,2025-05-18T20:24:04.212203,1694
Session: 30546354_3194774911 initialized by client WindowsUpdateAgent.,1695,True,2025-05-18T20:24:04.212203,1695
"Read out cached package applicability for package: Package_for_KB3013531~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1696,False,2025-05-18T20:24:04.212203,1696
Session: 30546354_3195614959 initialized by client WindowsUpdateAgent.,1697,True,2025-05-18T20:24:04.212203,1697
"Read out cached package applicability for package: Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1698,False,2025-05-18T20:24:04.212203,1698
Session: 30546354_3196675020 initialized by client WindowsUpdateAgent.,1699,True,2025-05-18T20:24:04.212203,1699
"Read out cached package applicability for package: Package_for_KB2703157~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",1700,False,2025-05-18T20:24:04.212203,1700
Session: 30546354_3197115045 initialized by client WindowsUpdateAgent.,1701,True,2025-05-18T20:24:04.212203,1701
"Read out cached package applicability for package: Package_for_KB3133977~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1702,False,2025-05-18T20:24:04.212203,1702
Session: 30546354_3198015097 initialized by client WindowsUpdateAgent.,1703,True,2025-05-18T20:24:04.212203,1703
"Read out cached package applicability for package: Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1704,False,2025-05-18T20:24:04.212203,1704
Session: 30546354_3198305113 initialized by client WindowsUpdateAgent.,1705,True,2025-05-18T20:24:04.212203,1705
"Read out cached package applicability for package: Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1706,False,2025-05-18T20:24:04.212203,1706
Session: 30546354_3198345115 initialized by client WindowsUpdateAgent.,1707,True,2025-05-18T20:24:04.212203,1707
"Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1708,False,2025-05-18T20:24:04.212203,1708
Session: 30546354_3198805142 initialized by client WindowsUpdateAgent.,1709,True,2025-05-18T20:24:04.212203,1709
Session: 30546354_3200035212 initialized by client WindowsUpdateAgent.,1710,True,2025-05-18T20:24:04.212203,1710
"Read out cached package applicability for package: Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5, ApplicableState: 112, CurrentState:112",1711,False,2025-05-18T20:24:04.212203,1711
Session: 30546354_3202615360 initialized by client WindowsUpdateAgent.,1712,True,2025-05-18T20:24:04.212203,1712
"Read out cached package applicability for package: Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1713,False,2025-05-18T20:24:04.212203,1713
Session: 30546354_3203065385 initialized by client WindowsUpdateAgent.,1714,True,2025-05-18T20:24:04.212203,1714
Session: 30546354_3203755425 initialized by client WindowsUpdateAgent.,1715,True,2025-05-18T20:24:04.212203,1715
"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1716,False,2025-05-18T20:24:04.212203,1716
Session: 30546354_3204535469 initialized by client WindowsUpdateAgent.,1717,True,2025-05-18T20:24:04.212203,1717
"Read out cached package applicability for package: Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398, ApplicableState: 112, CurrentState:112",1718,False,2025-05-18T20:24:04.212203,1718
Session: 30546354_3204965494 initialized by client WindowsUpdateAgent.,1719,True,2025-05-18T20:24:04.212203,1719
"Read out cached package applicability for package: Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",1720,False,2025-05-18T20:24:04.212203,1720
Session: 30546354_3205955551 initialized by client WindowsUpdateAgent.,1721,True,2025-05-18T20:24:04.212203,1721
"Read out cached package applicability for package: Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1722,False,2025-05-18T20:24:04.212203,1722
Session: 30546354_3206305571 initialized by client WindowsUpdateAgent.,1723,True,2025-05-18T20:24:04.212203,1723
"Read out cached package applicability for package: Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:0",1724,False,2025-05-18T20:24:04.212203,1724
Session: 30546354_3206335572 initialized by client WindowsUpdateAgent.,1725,True,2025-05-18T20:24:04.212203,1725
Session: 30546354_3207045613 initialized by client WindowsUpdateAgent.,1726,True,2025-05-18T20:24:04.212203,1726
"Read out cached package applicability for package: Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1727,False,2025-05-18T20:24:04.212203,1727
Session: 30546354_3208475695 initialized by client WindowsUpdateAgent.,1728,True,2025-05-18T20:24:04.212203,1728
Session: 30546354_3208835715 initialized by client WindowsUpdateAgent.,1729,True,2025-05-18T20:24:04.212203,1729
"Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1730,False,2025-05-18T20:24:04.212203,1730
Session: 30546354_3209665763 initialized by client WindowsUpdateAgent.,1731,True,2025-05-18T20:24:04.212203,1731
"Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1732,False,2025-05-18T20:24:04.212203,1732
Session: 30546354_3209785770 initialized by client WindowsUpdateAgent.,1733,True,2025-05-18T20:24:04.212203,1733
"Read out cached package applicability for package: Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1734,False,2025-05-18T20:24:04.212203,1734
Session: 30546354_3209865774 initialized by client WindowsUpdateAgent.,1735,True,2025-05-18T20:24:04.212203,1735
"Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1736,False,2025-05-18T20:24:04.212203,1736
Session: 30546354_3214976067 initialized by client WindowsUpdateAgent.,1737,True,2025-05-18T20:24:04.212203,1737
"Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1738,False,2025-05-18T20:24:04.212203,1738
Session: 30546354_3215266083 initialized by client WindowsUpdateAgent.,1739,True,2025-05-18T20:24:04.212203,1739
"Read out cached package applicability for package: Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1740,False,2025-05-18T20:24:04.212203,1740
Session: 30546354_3215406091 initialized by client WindowsUpdateAgent.,1741,True,2025-05-18T20:24:04.212203,1741
"Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1742,False,2025-05-18T20:24:04.212203,1742
Session: 30546354_3215566100 initialized by client WindowsUpdateAgent.,1743,True,2025-05-18T20:24:04.212203,1743
"Read out cached package applicability for package: Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1744,False,2025-05-18T20:24:04.212203,1744
Session: 30546354_3215916120 initialized by client WindowsUpdateAgent.,1745,True,2025-05-18T20:24:04.212203,1745
